PassengerId,HomePlanet,Earth,Europa,Mars,CryoSleep,Cabin_deck,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_num,Cabin_side,Cabin_side_P,Cabin_side_S,Destination,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_spending,First_Name,Last_Name,First_Name_le,Last_Name_le,Transported
0277_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,61,P,True,False,55 Cancri e,True,False,False,50.0,False,44.0,2390.0,0.0,53.0,0.0,2487.0,Byront,Mcdanield,466,1259,True
0278_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,35.0,False,0.0,0.0,0.0,888.0,0.0,888.0,Judya,Beachez,1408,143,False
0278_02,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,45,P,True,False,TRAPPIST-1e,False,False,True,45.0,False,0.0,97.0,0.0,14.0,333.0,444.0,Marice,Beachez,1642,143,False
0281_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,63,P,True,False,TRAPPIST-1e,False,False,True,19.0,False,0.0,0.0,2078.0,0.0,0.0,2078.0,Derine,Pierry,738,1545,True
0282_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,54,S,False,True,TRAPPIST-1e,False,False,True,21.0,False,0.0,918.0,0.0,0.0,0.0,918.0,Valex,Baketton,2529,97,True
0283_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,46,P,True,False,PSO J318.5-22,False,True,False,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Jacky,Santin,1328,1779,True
0283_02,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,64,P,True,False,TRAPPIST-1e,False,False,True,22.0,False,146.0,654.0,1.0,0.0,2.0,803.0,Roydo,Santin,2130,1779,True
0285_01,Europa,False,True,False,True,E,False,False,False,False,True,False,False,False,16,P,True,False,TRAPPIST-1e,False,False,True,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Krabik,Invebodene,1483,1074,True
0285_02,Europa,False,True,False,True,E,False,False,False,False,True,False,False,False,16,P,True,False,55 Cancri e,True,False,False,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Grasath,Invebodene,1129,1074,True
0286_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,65,P,True,False,55 Cancri e,True,False,False,57.0,False,3.0,1281.0,29.0,162.0,13.0,1488.0,Carita,Jimes,497,1094,False
0287_01,Europa,False,True,False,True,G,False,False,False,False,False,False,True,False,734,S,False,True,55 Cancri e,True,False,False,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tetra,Bootty,2434,213,True
0287_02,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,12,P,True,False,TRAPPIST-1e,False,False,True,28.0,False,0.0,587.0,32.0,6.0,1460.0,2085.0,Alasym,Bootty,45,213,False
0288_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,55,S,False,True,55 Cancri e,True,False,False,19.0,False,0.0,0.0,0.0,0.0,828.0,828.0,Gory,Delez,1115,562,False
0289_01,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,12,S,False,True,55 Cancri e,True,False,False,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Furuson,Objeciane,1010,1423,True
0290_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,7,S,False,True,55 Cancri e,True,False,False,26.0,False,0.0,4458.0,0.0,1157.0,262.0,5877.0,Skaton,Excialing,2259,673,True
0290_02,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,7,S,False,True,TRAPPIST-1e,False,False,True,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Algor,Excialing,85,673,True
0290_03,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,7,S,False,True,TRAPPIST-1e,False,False,True,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar,Excialing,744,673,True
0290_04,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,7,S,False,True,55 Cancri e,True,False,False,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Atino,Excialing,286,673,True
0291_01,Europa,False,True,False,False,D,False,False,False,True,False,False,False,False,10,S,False,True,TRAPPIST-1e,False,False,True,40.0,False,0.0,6500.0,88.0,1090.0,0.0,7678.0,Castab,Brakeril,514,235,True
0294_01,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,8,S,False,True,TRAPPIST-1e,False,False,True,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Phonons,Roforhauge,1955,1736,True
0297_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,47,P,True,False,TRAPPIST-1e,False,False,True,24.0,False,90.0,2.0,1324.0,17.0,0.0,1433.0,Ernice,Gardonadox,921,816,True
0298_01,Europa,False,True,False,True,A,True,False,False,False,False,False,False,False,3,P,True,False,55 Cancri e,True,False,False,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ashird,Sorbitter,269,1886,True
0301_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Margia,Wriggins,1640,2211,False
0302_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,67,P,True,False,TRAPPIST-1e,False,False,True,23.0,False,0.0,0.0,15.0,0.0,1370.0,1385.0,Lesley,Shephendry,1529,1833,False
0303_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,41,S,False,True,TRAPPIST-1e,False,False,True,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn,Kirklander,1894,1141,True
0304_01,Europa,False,True,False,False,E,False,False,False,False,True,False,False,False,18,S,False,True,TRAPPIST-1e,False,False,True,28.0,False,0.0,422.0,0.0,1851.0,5166.0,7439.0,Betena,Ausivetpul,382,77,False
0305_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,7,P,True,False,55 Cancri e,True,False,False,23.0,False,0.0,584.0,0.0,20.0,2469.0,3073.0,Suhelik,Geousker,2337,844,False
0306_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,19,S,False,True,TRAPPIST-1e,False,False,True,23.0,False,368.0,175.0,259.0,1.0,101.0,904.0,Dony,Estevesters,781,666,False
0307_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,59,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,0.0,0.0,1359.0,0.0,0.0,1359.0,Natald,Hickett,1826,971,True
0309_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,60,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,1194.0,0.0,157.0,6.0,0.0,1357.0,Billya,Bowerson,393,220,False
0310_01,Europa,False,True,False,False,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,67.0,False,0.0,230.0,0.0,4476.0,241.0,4947.0,Naviton,Coudered,1830,488,False
0313_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,68,P,True,False,PSO J318.5-22,False,True,False,60.0,False,7.0,540.0,1.0,0.0,4.0,552.0,Briney,Mckinsond,456,1275,True
0313_02,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,50,P,True,False,55 Cancri e,True,False,False,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,0.0,Jona,Mckinsond,1390,1275,True
0313_03,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,68,P,True,False,55 Cancri e,True,False,False,49.0,False,331.0,0.0,0.0,318.0,0.0,649.0,Jaimer,Mckinsond,1332,1275,True
0313_04,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,50,P,True,False,55 Cancri e,True,False,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Hary,Mckinsond,1203,1275,True
0314_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,51,P,True,False,55 Cancri e,True,False,False,26.0,False,386.0,0.0,74.0,0.0,1330.0,1790.0,Kell,Kochroeders,1449,1155,False
0315_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,42,S,False,True,PSO J318.5-22,False,True,False,35.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Adriet,Valezaley,24,2093,True
0316_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,9,S,False,True,TRAPPIST-1e,False,False,True,24.0,False,0.0,2628.0,0.0,170.0,0.0,2798.0,Hallah,Sorbitter,1182,1886,True
0316_02,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,9,S,False,True,TRAPPIST-1e,False,False,True,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Beneba,Sorbitter,360,1886,True
0320_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,44,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,0.0,2.0,0.0,0.0,0.0,2.0,Breney,Bellarkerd,449,154,False
0320_02,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,44,S,False,True,TRAPPIST-1e,False,False,True,21.0,False,0.0,5.0,3.0,0.0,0.0,8.0,Garley,Bellarkerd,1022,154,False
0321_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,61,S,False,True,TRAPPIST-1e,False,False,True,59.0,True,1018.0,0.0,209.0,0.0,0.0,1227.0,Quites,Bache,2026,84,False
0322_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,45,S,False,True,PSO J318.5-22,False,True,False,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Annya,Blange,213,187,False
0324_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,53,P,True,False,55 Cancri e,True,False,False,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Carma,Hooperez,504,1000,False
0326_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,47,S,False,True,TRAPPIST-1e,False,False,True,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Charly,Edwartizman,551,638,False
0327_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,19.0,False,17.0,0.0,784.0,0.0,2.0,803.0,Jasony,Ocherman,1341,1427,True
0330_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,14,S,False,True,TRAPPIST-1e,False,False,True,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Bellah,Siveduced,354,1861,True
0330_02,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,14,S,False,True,TRAPPIST-1e,False,False,True,32.0,False,247.0,4651.0,0.0,46.0,202.0,5146.0,,,2706,2217,True
0330_03,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,14,S,False,True,TRAPPIST-1e,False,False,True,33.0,False,443.0,317.0,0.0,148.0,1260.0,2168.0,Hekaton,Siveduced,1223,1861,False
0331_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,72,P,True,False,TRAPPIST-1e,False,False,True,25.0,False,0.0,0.0,251.0,0.0,552.0,803.0,Lewise,Burchard,1534,284,False
0333_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,73,P,True,False,55 Cancri e,True,False,False,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Phios,Melie,1954,1296,True
0334_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,62,S,False,True,TRAPPIST-1e,False,False,True,29.0,False,5715.0,2.0,211.0,1476.0,0.0,7404.0,Unfly,Mushe,2526,1381,False
0336_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,74,P,True,False,TRAPPIST-1e,False,False,True,44.0,False,695.0,1.0,16.0,0.0,0.0,712.0,Maura,Cookson,1672,476,False
0337_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,63,S,False,True,55 Cancri e,True,False,False,2.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Guanch,Perle,1153,1519,True
0337_02,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,63,S,False,True,TRAPPIST-1e,False,False,True,19.0,False,417.0,349.0,634.0,3.0,1057.0,2460.0,Weros,Perle,2619,1519,True
0337_03,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,63,S,False,True,55 Cancri e,True,False,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,2706,2217,True
0338_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,48,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ireen,Guerson,1301,894,True
0340_01,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,10,S,False,True,55 Cancri e,True,False,False,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Pentard,Poille,1935,1561,True
0341_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,57,P,True,False,PSO J318.5-22,False,True,False,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lorian,Webstephrey,1573,2152,False
0343_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,76,P,True,False,PSO J318.5-22,False,True,False,31.0,False,121.0,0.0,0.0,274.0,907.0,1302.0,Meremy,Salez,1706,1771,False
0345_01,Mars,False,False,True,True,E,False,False,False,False,True,False,False,False,21,S,False,True,TRAPPIST-1e,False,False,True,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Berios,Racke,371,1654,False
0346_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,59,P,True,False,55 Cancri e,True,False,False,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Lynney,Chanan,1602,369,True
0347_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,64,S,False,True,TRAPPIST-1e,False,False,True,27.0,False,434.0,0.0,1434.0,0.0,0.0,1868.0,Cousk,Kraie,655,1157,False
0348_01,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,12,P,True,False,TRAPPIST-1e,False,False,True,22.0,False,142.0,2876.0,202.0,3.0,0.0,3223.0,Stray,Mane,2326,1234,True
0348_02,Mars,False,False,True,False,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,36.0,False,520.0,0.0,1865.0,0.0,0.0,2385.0,Weet,Mane,2602,1234,True
0350_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,60,P,True,False,PSO J318.5-22,False,True,False,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Loresa,Burchanez,1570,283,True
0352_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,78,P,True,False,TRAPPIST-1e,False,False,True,23.0,False,2001.0,0.0,2975.0,0.0,0.0,4976.0,Hits,Strad,1254,1959,False
0355_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,734,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Tricky,Warrison,2504,2131,True
0356_01,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,15,P,True,False,55 Cancri e,True,False,False,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus,Gloyanthy,1945,864,True
0357_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,65,S,False,True,TRAPPIST-1e,False,False,True,41.0,False,0.0,1198.0,0.0,124.0,572.0,1894.0,Eduard,Mcleaney,833,1280,False
0358_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,50,S,False,True,TRAPPIST-1e,False,False,True,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Ronna,Connon,2112,470,True
0358_02,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,50,S,False,True,PSO J318.5-22,False,True,False,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dandy,Connon,704,470,True
0359_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,66,S,False,True,PSO J318.5-22,False,True,False,26.0,False,148.0,0.0,453.0,0.0,88.0,689.0,Celine,Popez,528,1579,False
0360_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,67,S,False,True,TRAPPIST-1e,False,False,True,15.0,False,358.0,212.0,33.0,0.0,112.0,715.0,Elancy,Staffersby,844,1916,False
0361_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,68,S,False,True,55 Cancri e,True,False,False,33.0,False,0.0,36.0,0.0,280.0,417.0,733.0,Virgie,Headardyer,2557,944,True
0365_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,51,S,False,True,55 Cancri e,True,False,False,28.82793046746535,False,0.0,0.0,0.0,685.0,21.0,706.0,Dandra,Jacostaney,703,1081,False
0368_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,82,P,True,False,TRAPPIST-1e,False,False,True,26.0,False,2832.0,107.0,4447.0,15.0,4.0,7405.0,Resers,Perte,2082,1529,False
0368_02,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,82,P,True,False,TRAPPIST-1e,False,False,True,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Batech,Perte,332,1529,True
0369_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,53,S,False,True,TRAPPIST-1e,False,False,True,24.0,False,0.0,0.0,592.0,177.0,58.0,827.0,Veroy,Pottonalden,2548,1595,True
0370_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,83,P,True,False,TRAPPIST-1e,False,False,True,30.0,False,0.0,95.0,0.0,441.0,1023.0,1559.0,Tine,Coffmaney,2465,438,False
0371_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,84,P,True,False,TRAPPIST-1e,False,False,True,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Chrey,Dutte,583,628,True
0372_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,85,P,True,False,TRAPPIST-1e,False,False,True,24.0,False,0.0,5.0,0.0,2766.0,0.0,2771.0,,,2706,2217,False
0373_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,62,P,True,False,TRAPPIST-1e,False,False,True,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Billex,Mcneiderson,390,1282,False
0375_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,22,P,True,False,TRAPPIST-1e,False,False,True,20.0,False,0.0,0.0,558.0,0.0,230.0,788.0,Luzel,Vincenton,1594,2108,False
0376_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,54,S,False,True,TRAPPIST-1e,False,False,True,22.0,False,116.0,0.0,786.0,6.0,0.0,908.0,Francy,Spentley,987,1904,True
0377_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,15,S,False,True,55 Cancri e,True,False,False,63.0,False,0.0,1068.0,0.0,176.0,8188.0,9432.0,Wezncha,Excialing,2623,673,False
0378_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,11,S,False,True,55 Cancri e,True,False,False,18.0,False,17.0,215.0,4.0,5132.0,697.0,6065.0,Bram,Pirejus,438,1550,False
0378_02,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,11,S,False,True,55 Cancri e,True,False,False,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Marfak,Pirejus,1637,1550,True
0378_03,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,11,S,False,True,TRAPPIST-1e,False,False,True,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,10645.0,Naslon,Pirejus,1825,1550,False
0378_04,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,11,S,False,True,TRAPPIST-1e,False,False,True,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Muonons,Pirejus,1801,1550,True
0378_05,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,11,S,False,True,TRAPPIST-1e,False,False,True,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Polaton,Pirejus,1981,1550,True
0378_06,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,11,S,False,True,TRAPPIST-1e,False,False,True,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,4729.0,Sollum,Pirejus,2279,1550,False
0378_07,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,11,S,False,True,TRAPPIST-1e,False,False,True,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Achib,Pirejus,8,1550,True
0379_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,63,P,True,False,TRAPPIST-1e,False,False,True,31.0,False,198.0,0.0,591.0,0.0,164.0,953.0,Brita,Moodson,458,1354,True
0380_01,Europa,False,True,False,True,G,False,False,False,False,False,False,True,False,734,S,False,True,55 Cancri e,True,False,False,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Zinopus,Fuelddid,2700,786,True
0381_01,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,16,P,True,False,55 Cancri e,True,False,False,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan,Mosteraked,1716,1372,True
0381_02,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,16,P,True,False,55 Cancri e,True,False,False,38.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Aston,Mosteraked,278,1372,True
0382_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,64,P,True,False,TRAPPIST-1e,False,False,True,23.0,False,348.0,0.0,0.0,4.0,368.0,720.0,Blanie,Floydendley,400,732,False
0383_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,55,S,False,True,TRAPPIST-1e,False,False,True,28.0,False,82.0,773.0,0.0,3693.0,140.0,4688.0,Phia,Wagnerray,1951,2119,False
0383_02,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,55,S,False,True,PSO J318.5-22,False,True,False,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Evane,Wagnerray,940,2119,False
0384_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,56,S,False,True,55 Cancri e,True,False,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Cliney,Simpsonks,614,1849,True
0384_02,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,56,S,False,True,TRAPPIST-1e,False,False,True,14.0,False,3.0,0.0,881.0,25.0,0.0,909.0,Ellard,Simpsonks,877,1849,True
0385_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,65,P,True,False,TRAPPIST-1e,False,False,True,23.0,False,13.0,747.0,0.0,0.0,128.0,888.0,Tanley,Klinson,2386,1146,False
0387_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,66,P,True,False,TRAPPIST-1e,False,False,True,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Verek,Merce,2544,1305,False
0388_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,57,S,False,True,TRAPPIST-1e,False,False,True,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Fanna,Sullones,949,1978,False
0389_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,23,P,True,False,TRAPPIST-1e,False,False,True,18.0,False,391.0,44.0,356.0,0.0,0.0,791.0,Elanda,Savaraldez,845,1786,False
0391_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,9,P,True,False,PSO J318.5-22,False,True,False,27.0,True,69.0,5728.0,0.0,0.0,987.0,6784.0,Dabik,Cowsearney,697,497,True
0392_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,24,P,True,False,TRAPPIST-1e,False,False,True,48.0,False,0.0,111.0,0.0,1508.0,0.0,1619.0,Ward,Carreralend,2581,342,False
0395_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,17,P,True,False,55 Cancri e,True,False,False,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,25400.0,Meropus,Hervel,1711,965,False
0395_02,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,17,P,True,False,55 Cancri e,True,False,False,61.0,False,1.0,608.0,0.0,3835.0,1.0,4445.0,Hadyon,Hervel,1177,965,False
0396_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,59,S,False,True,TRAPPIST-1e,False,False,True,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Brinez,Robins,457,1726,True
0397_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,69,S,False,True,TRAPPIST-1e,False,False,True,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Graw,Mepie,1137,1303,True
0398_01,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,13,S,False,True,TRAPPIST-1e,False,False,True,22.0,False,28.0,420.0,36.0,6011.0,3.0,6498.0,Wales,Tité,2571,2039,False
0401_01,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,14,S,False,True,TRAPPIST-1e,False,False,True,30.0,True,1056.0,0.0,0.0,0.0,0.0,1056.0,Luse,Pimne,1588,1546,False
0401_02,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,14,S,False,True,TRAPPIST-1e,False,False,True,30.0,False,1770.0,0.0,0.0,13.0,0.0,1783.0,Parney,Pimne,1914,1546,False
0402_01,Earth,True,False,False,True,D,False,False,False,True,False,False,False,False,15,S,False,True,55 Cancri e,True,False,False,32.0,True,0.0,0.0,0.0,0.0,0.0,0.0,Teron,Sageng,2425,1768,True
0403_01,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,13,P,True,False,TRAPPIST-1e,False,False,True,43.0,True,353.0,896.0,0.0,0.0,2.0,1251.0,Push,Wate,2018,2137,True
0405_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,89,P,True,False,55 Cancri e,True,False,False,17.0,False,177.0,0.0,0.0,310.0,7.0,494.0,Denis,Flowensley,731,731,False
0407_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,69,P,True,False,TRAPPIST-1e,False,False,True,23.0,False,0.0,21.0,0.0,0.0,1699.0,1720.0,Dandy,Mirez,704,1330,False
0407_02,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,90,P,True,False,TRAPPIST-1e,False,False,True,20.0,False,0.0,465.0,0.0,5.0,223.0,693.0,Luzel,Mirez,1594,1330,False
0407_03,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,69,P,True,False,TRAPPIST-1e,False,False,True,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Dennya,Mirez,735,1330,False
0408_01,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,25,P,True,False,TRAPPIST-1e,False,False,True,35.0,False,1134.0,113.0,52.0,0.0,0.0,1299.0,Cus,Ble,694,192,False
0409_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,71,S,False,True,TRAPPIST-1e,False,False,True,31.0,False,0.0,0.0,1116.0,2.0,0.0,1118.0,Mats,Iccle,1670,1040,False
0410_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,72,S,False,True,55 Cancri e,True,False,False,21.0,False,0.0,150.0,0.0,567.0,0.0,717.0,Tyrona,Roachoanand,2520,1722,False
0411_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,91,P,True,False,TRAPPIST-1e,False,False,True,16.0,False,691.0,0.0,101.0,140.0,0.0,932.0,Benny,Rushorney,364,1756,False
0412_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,11,P,True,False,TRAPPIST-1e,False,False,True,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,14744.0,Baton,Quelfly,336,1647,True
0413_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,92,P,True,False,TRAPPIST-1e,False,False,True,18.0,False,0.0,157.0,0.0,352.0,60.0,569.0,Elina,Steinardson,871,1932,False
0415_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,60,S,False,True,TRAPPIST-1e,False,False,True,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,Iney,Pierry,1292,1545,False
