PassengerId,HomePlanet,Earth,Europa,Mars,CryoSleep,Cabin_deck,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_num,Cabin_side,Cabin_side_P,Cabin_side_S,Destination,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Total_spending,First_Name,Last_Name,First_Name_le,Last_Name_le,Transported
2229_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,437,S,False,True,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.003350317582187478,0.011035454332002818,0.007747318235995232,0.0011602998928953946,0.006381303609165873,0.020535193264234308,Ianya,Norry,1281,1414,False
2231_01,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,159,S,False,True,TRAPPIST-1e,False,False,True,0.4050632911392405,False,0.00013959656592447826,0.013953644383322712,0.0011067597479993189,0.02275972866833274,0.0,0.026509572901325478,Hon,Late,1265,1181,False
2232_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,438,S,False,True,55 Cancri e,True,False,False,0.3924050632911392,False,0.0,0.000469593801361822,0.0285629150349055,4.4626918957515175e-05,0.00012431110926946505,0.01914580265095729,Eriky,Dyers,913,630,False
2232_02,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,438,S,False,True,TRAPPIST-1e,False,False,True,0.3037974683544304,False,0.0,0.04092174554724449,0.0,0.006247768654052125,0.0,0.037791424681134854,Adrie,Dyers,23,630,False
2233_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,359,P,True,False,TRAPPIST-1e,False,False,True,0.49367088607594933,False,0.0006281845466601522,0.0006037634588937712,0.0,8.925383791503035e-05,0.036381717979530104,0.025203545724845084,Nelle,Alfordonard,1833,23,False
2234_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,448,P,True,False,55 Cancri e,True,False,False,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,0.0,Newtch,Gen,1846,835,True
2234_02,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,448,P,True,False,55 Cancri e,True,False,False,0.25316455696202533,False,0.0,0.0,0.0,0.0,0.0,0.0,Resers,Gread,2082,882,True
2234_03,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,134,P,True,False,TRAPPIST-1e,False,False,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,0.0,Apench,Flité,226,727,False
2234_04,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,134,P,True,False,55 Cancri e,True,False,False,0.25316455696202533,False,0.038528652195156,0.0002683393150638983,0.05738123616550315,0.00022313459478757588,0.0,0.05315808486397866,Jet,Gen,1364,835,False
2234_05,Mars,False,False,True,False,D,False,False,False,True,False,False,False,False,66,P,True,False,TRAPPIST-1e,False,False,True,0.3924050632911392,False,0.0014657639422070217,0.0,0.04388728077643453,0.0,0.0,0.029232778503348433,Burs,Flité,464,727,False
2234_06,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,448,P,True,False,55 Cancri e,True,False,False,0.21518987341772153,False,0.0,0.0,0.0,0.0,0.0,0.0,Shood,Gen,2248,835,True
2234_07,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,448,P,True,False,TRAPPIST-1e,False,False,True,0.3037974683544304,False,0.1771480421581629,0.0,0.0025966286395368637,0.0,0.0,0.07222052407813932,Sumpid,Gread,2347,882,False
2235_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,449,P,True,False,TRAPPIST-1e,False,False,True,0.34177215189873417,False,0.014169051441334544,0.018079361352430146,0.0,0.0,0.0,0.020618556701030927,Elica,Tranciams,867,2049,False
2237_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,83,S,False,True,55 Cancri e,True,False,False,0.35443037974683544,False,0.0,0.005433871130043941,0.03154265281798059,0.16659228846840415,0.004102266605892347,0.13157529107733348,Skatik,Fushausive,2258,802,True
2237_02,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,83,S,False,True,TRAPPIST-1e,False,False,True,0.5189873417721519,False,0.0,0.0,0.0,0.0,0.0,0.0,Ruchban,Fushausive,2131,802,True
2238_01,Europa,False,True,False,True,A,True,False,False,False,False,False,False,False,28,S,False,True,55 Cancri e,True,False,False,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,0.0,Wasalm,Droning,2587,620,True
2239_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,439,S,False,True,PSO J318.5-22,False,True,False,0.3291139240506329,False,0.0064912403154882385,0.0,0.019964243146603097,0.0,0.0,0.015616750493233668,Kencey,Franchaney,1451,760,True
2241_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,451,P,True,False,TRAPPIST-1e,False,False,True,0.34177215189873417,False,0.03385216723668598,0.0371985375507329,0.0392048356887451,0.0,4.1437036423155016e-05,0.06991413566009948,Jacky,Jacostaffey,1328,1080,False
2243_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,362,P,True,False,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.0026523347525650868,0.01620098614698286,0.0034054146092286734,0.0020974651910032134,0.005013881407201757,0.021368827632200518,Thondy,Booness,2454,209,True
2251_01,Europa,False,True,False,False,A,True,False,False,False,False,False,False,False,29,S,False,True,55 Cancri e,True,False,False,0.7848101265822784,False,0.02233545054791652,0.03954650655754201,0.03218116805721096,0.2229560871117458,0.0035221480959681762,0.2038513907800039,Yilduno,Hoodjuded,2667,998,False
2251_02,Europa,False,True,False,False,A,True,False,False,False,False,False,False,False,29,S,False,True,TRAPPIST-1e,False,False,True,0.7341772151898734,False,0.00013959656592447826,3.3542414382987286e-05,0.0005959475566150178,8.925383791503035e-05,0.047776902995897735,0.03256731597521327,Zaurion,Hoodjuded,2685,998,False
2252_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,363,P,True,False,TRAPPIST-1e,False,False,True,0.46835443037974683,False,0.0,0.04588602287592661,0.0,0.0,0.039779554966228814,0.0646900269541779,Ernard,Willy,920,2180,False
2253_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,359,S,False,True,TRAPPIST-1e,False,False,True,0.6835443037974683,False,0.04892859635652963,0.0010733572602555932,0.007279073727226289,0.0003570153516601214,0.0,0.025342484786172785,Cherry,Cruzaley,571,521,False
2254_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,455,P,True,False,TRAPPIST-1e,False,False,True,0.3291139240506329,False,0.0,0.0003354241438298729,0.0,0.031328097108175655,4.1437036423155016e-05,0.01981271014533026,Beula,Mcfaddenson,388,1263,False
2255_01,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,75,P,True,False,55 Cancri e,True,False,False,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,0.0,Tabdhib,Spadicage,2370,1892,True
2255_02,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,75,P,True,False,TRAPPIST-1e,False,False,True,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,0.0,Polah,Spadicage,1977,1892,True
2256_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,360,S,False,True,TRAPPIST-1e,False,False,True,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,0.0,Aarone,Batestonley,3,137,True
2257_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,76,P,True,False,TRAPPIST-1e,False,False,True,0.34177215189873417,True,0.0,0.11206520645356052,0.0,0.003570153516601214,0.02709982182074338,0.11323533498207686,Atonea,Diateous,290,575,True
2257_02,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,66,P,True,False,55 Cancri e,True,False,False,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,0.0,Nasliak,Diateous,1824,575,True
2258_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,364,P,True,False,TRAPPIST-1e,False,False,True,0.5822784810126582,False,0.0,0.0,0.0,0.0,0.0,0.0,All,Leonzaley,106,1190,True
2261_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,441,S,False,True,TRAPPIST-1e,False,False,True,0.3670886075949367,False,0.0,0.0,0.0376723991145922,0.0,0.0,0.024592213855003195,Millia,Bairdford,1727,91,True
2262_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,365,P,True,False,55 Cancri e,True,False,False,0.5443037974683544,False,0.03385216723668598,0.00013416965753194915,0.005789204835688745,0.0021420921099607284,0.0,0.018701197654708644,Clarry,Kimpson,606,1135,False
2263_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,456,P,True,False,TRAPPIST-1e,False,False,True,0.5316455696202531,False,0.0,0.0,0.0013621658436914694,0.034451981435201715,0.0,0.022341401061494428,Andie,Burnewman,190,291,False
2264_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,442,S,False,True,TRAPPIST-1e,False,False,True,0.49367088607594933,False,0.0,0.0,0.0005533798739996594,0.0,0.03596734761529855,0.024481062605941035,Lanedy,Youngrayes,1499,2216,True
2266_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,457,P,True,False,TRAPPIST-1e,False,False,True,0.37974683544303794,False,0.0429957423047393,0.0,0.007875021283841308,0.009371652981078187,0.01968259230099863,0.04129268902659294,Dow,Conca,796,461,False
2267_01,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,161,S,False,True,TRAPPIST-1e,False,False,True,0.5443037974683544,False,0.1617924199064703,0.0,0.027541290652136896,0.003614780435558729,0.0,0.08464167616083586,Gratsp,Meake,1133,1286,True
2268_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,366,P,True,False,TRAPPIST-1e,False,False,True,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.0,0.0,Camiet,Mcbriggins,476,1251,False
2269_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,458,P,True,False,TRAPPIST-1e,False,False,True,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,0.0,Ork,Blees,1895,193,True
2270_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,459,P,True,False,TRAPPIST-1e,False,False,True,0.5822784810126582,False,0.011935506386542892,0.0,0.05350757704750553,0.00022313459478757588,0.0,0.0398199349765193,Spuffs,Fla,2291,714,True
2272_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,367,P,True,False,TRAPPIST-1e,False,False,True,0.0379746835443038,False,0.0,0.0,0.0,0.0,0.0,0.0,,,2706,2217,True
2272_02,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,734,S,False,True,55 Cancri e,True,False,False,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,0.0,Mela,Quinnerettt,1686,1650,True
2272_03,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,367,P,True,False,TRAPPIST-1e,False,False,True,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,0.0,Ricard,Kirks,2088,1142,True
2273_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,162,S,False,True,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.0,0.0,0.0,0.00044626918957515175,0.032238014337214606,0.021896796065245784,Timmy,Hanner,2462,916,False
2274_01,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,79,P,True,False,55 Cancri e,True,False,False,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,0.0,Alrairk,Proorbeng,136,1626,True
2274_02,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,79,P,True,False,55 Cancri e,True,False,False,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,0.0,Mino,Shoeweely,1740,1837,True
2275_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,460,P,True,False,PSO J318.5-22,False,True,False,0.45569620253164556,False,0.01682138619389963,0.0,0.02852034735229014,0.0,0.0,0.025314696973907244,Mos,Tirt,1782,2037,False
2277_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,362,S,False,True,TRAPPIST-1e,False,False,True,0.24050632911392406,False,0.0018147553570182174,0.01049877570187502,0.020006810829218458,0.0,0.0,0.02248034012282213,Diandy,Wallerson,748,2122,False
2278_01,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,80,P,True,False,55 Cancri e,True,False,False,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,0.0,Gemmam,Crantiale,1032,507,True
2279_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,91,S,False,True,55 Cancri e,True,False,False,0.5949367088607594,False,0.0,0.0046959380136182205,0.0,0.00379328811138879,0.1645050345999254,0.11656987245394171,Axionon,Pippoppere,306,1549,False
2280_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,92,S,False,True,TRAPPIST-1e,False,False,True,0.22784810126582278,False,0.0013959656592447826,0.03568912890349847,0.0,0.0,0.48245141507479383,0.3536554867035318,Lesat,Femoused,1524,699,False
2281_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,136,P,True,False,TRAPPIST-1e,False,False,True,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,0.0,Rica,Hoppers,2087,1007,True
2282_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,461,P,True,False,TRAPPIST-1e,False,False,True,0.25316455696202533,False,0.0,0.018247073424345082,4.256768261535842e-05,0.0,0.015663199767952597,0.025648150721093728,Ellena,Burtiz,879,298,False
2284_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,463,P,True,False,TRAPPIST-1e,False,False,True,0.22784810126582278,False,0.018287150136106652,0.01012980914366216,0.04797377830750894,0.18854873259550162,0.0,0.16439269736293663,Poloos,Butte,1985,306,False
2287_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,464,P,True,False,TRAPPIST-1e,False,False,True,0.46835443037974683,False,0.0,3.3542414382987286e-05,0.0,0.009773295251695823,0.0,0.0061133186984188735,Shally,Reyersendry,2224,1700,False
2288_01,Earth,True,False,False,False,E,False,False,False,False,True,False,False,False,163,S,False,True,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.0008375793955468695,0.025022641129708516,0.03413928145751745,0.00258836129953588,0.0,0.04496068024564426,Dia,Figuez,745,703,False
2289_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,465,P,True,False,TRAPPIST-1e,False,False,True,0.46835443037974683,False,0.0013959656592447826,0.0,0.10893069981270219,0.0008925383791503035,0.0,0.07222052407813932,Hary,Jaff,1203,1085,True
2291_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,365,S,False,True,55 Cancri e,True,False,False,0.0759493670886076,False,0.0,0.0,0.0,0.0,0.0,0.0,Patoya,Pittler,1917,1551,False
2291_02,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,365,S,False,True,TRAPPIST-1e,False,False,True,0.45569620253164556,False,0.00020939484888671738,0.0,0.01851694193768091,0.0003570153516601214,0.011478059089213939,0.02009058826798566,Nancey,Pittler,1814,1551,False
2291_03,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,445,S,False,True,55 Cancri e,True,False,False,0.5822784810126582,False,0.029734068541913867,0.0012410693321705296,0.0,0.0,0.023536236688352048,0.028649234445772085,,,2706,2217,False
2295_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,466,P,True,False,TRAPPIST-1e,False,False,True,0.9493670886075949,False,0.0,0.0,0.052102843521198705,0.0,0.07330211743256122,0.08316892211076223,Melica,Emenez,1690,646,False
2295_02,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,466,P,True,False,TRAPPIST-1e,False,False,True,0.46835443037974683,False,0.0,0.0002683393150638983,0.0029797377830750892,0.016065690824705464,0.010690755397173995,0.019340317336816074,Jillie,Emenez,1372,646,False
2296_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,369,P,True,False,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,0.0,Kencey,Patteraley,1451,1496,True
2298_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,467,P,True,False,PSO J318.5-22,False,True,False,0.4177215189873418,False,0.018845536399804564,0.013819474725790763,4.256768261535842e-05,0.0,0.00020718518211577507,0.01911801483869175,Thery,Fredersend,2451,771,False
2299_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,448,S,False,True,TRAPPIST-1e,False,False,True,0.4430379746835443,False,0.012144901235429608,0.0,0.016218287076451558,0.0,0.002569096258235611,0.017145080167838386,Wealke,Ramad,2597,1658,False
2300_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,81,P,True,False,55 Cancri e,True,False,False,0.24050632911392406,False,0.0,0.0,0.0,0.0,0.33957651348775536,0.22772112151610305,Genubik,Alcemblery,1045,18,False
2300_02,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,81,P,True,False,55 Cancri e,True,False,False,0.43037974683544306,False,0.0,0.0007379331164257203,0.0,0.13513031060335595,0.1561347532424481,0.189457304026454,Arid,Alcemblery,235,18,False
2301_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,449,S,False,True,TRAPPIST-1e,False,False,True,0.2911392405063291,False,0.07049626579186152,0.0,0.0014047335263068278,0.00044626918957515175,0.0,0.02926056631561397,Colly,Hodgesss,633,982,True
2301_02,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,367,S,False,True,55 Cancri e,True,False,False,0.46835443037974683,False,0.1052558107070566,0.0,0.0,4.4626918957515175e-05,0.0,0.04193180870870036,Weslie,Hodgesss,2620,982,False
2301_03,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,449,S,False,True,55 Cancri e,True,False,False,0.3037974683544304,False,0.09541425280938089,0.0,4.256768261535842e-05,0.0,0.0,0.038013727179259174,Marine,Hodgesss,1648,982,False
2302_01,Europa,False,True,False,False,A,True,False,False,False,False,False,False,False,18,P,True,False,TRAPPIST-1e,False,False,True,0.6835443037974683,True,0.0,0.11340690302888001,0.0,0.19916993930739021,0.0014088592383872706,0.21891238502792676,Sterion,Dedometeel,2314,558,False
2303_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,468,P,True,False,55 Cancri e,True,False,False,0.6582278481012658,False,0.09611223563900329,0.0,0.0013621658436914694,0.0009817922170653338,0.0,0.039764359351988215,Beal,Chort,341,395,True
2305_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,368,S,False,True,TRAPPIST-1e,False,False,True,0.7594936708860759,False,0.0,0.0,0.0,0.0,0.0,0.0,,,2706,2217,False
2306_01,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,82,P,True,False,TRAPPIST-1e,False,False,True,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,0.0,Batenar,Colensid,333,444,True
2306_02,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,82,P,True,False,TRAPPIST-1e,False,False,True,0.3649105122463968,False,0.0,0.0,0.0,0.0,0.0,0.0,Gomeron,Colensid,1099,444,True
2306_03,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,82,P,True,False,TRAPPIST-1e,False,False,True,0.27848101265822783,False,0.0,0.009962097071747224,0.00012770304784607525,0.03016779721528026,0.12116189450130527,0.1083724678356073,Asellum,Colensid,264,444,False
2306_04,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,82,P,True,False,55 Cancri e,True,False,False,0.34177215189873417,False,0.0,0.40509173850333746,0.0,0.0033470189218136382,0.0,0.3376774946508461,Izarkab,Ticiontral,1316,2031,True
2306_05,Europa,False,True,False,True,C,False,False,True,False,False,False,False,False,82,P,True,False,55 Cancri e,True,False,False,0.6075949367088608,False,0.0,0.0,0.0,0.0,0.0,0.0,Bram,Colensid,438,444,True
2306_06,Europa,False,True,False,False,C,False,False,True,False,False,False,False,False,82,P,True,False,55 Cancri e,True,False,False,0.5949367088607594,False,0.09213373351015565,0.014356153355918558,0.00017027073046143367,0.0010710460549803642,0.0,0.049351154583599635,Luxons,Colensid,1593,444,False
2308_01,Europa,False,True,False,True,D,False,False,False,True,False,False,False,False,77,S,False,True,TRAPPIST-1e,False,False,True,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,0.0,Plas,Pringrous,1969,1618,True
2308_02,Europa,False,True,False,False,D,False,False,False,True,False,False,False,False,77,S,False,True,55 Cancri e,True,False,False,0.620253164556962,False,0.0006281845466601522,0.08137389729312716,0.0040439298484590495,0.05573902177793645,0.006961422119090043,0.10967849501208769,Beten,Pringrous,381,1618,False
2308_03,Europa,False,True,False,False,D,False,False,False,True,False,False,False,False,77,S,False,True,TRAPPIST-1e,False,False,True,0.4177215189873418,False,0.0,0.06748733773857042,4.256768261535842e-05,0.40717600856836844,0.00016574814569262006,0.30958401645038486,Asellum,Pringrous,264,1618,False
2308_04,Europa,False,True,False,False,D,False,False,False,True,False,False,False,False,77,S,False,True,TRAPPIST-1e,False,False,True,0.8481012658227848,False,0.0,0.15815248381578506,0.0,0.02673152445555159,0.0002486222185389301,0.14783116125267456,Polluma,Pringrous,1984,1618,True
2309_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,371,P,True,False,PSO J318.5-22,False,True,False,0.06329113924050633,False,0.0,0.0,0.0,0.0,0.0,0.0,Feryla,Whitledges,963,2172,False
2310_01,Europa,False,True,False,True,D,False,False,False,True,False,False,False,False,68,P,True,False,55 Cancri e,True,False,False,0.7594936708860759,False,0.0,0.0,0.0,0.0,0.0,0.0,Alaron,Holiabler,41,987,True
2310_02,Europa,False,True,False,True,D,False,False,False,True,False,False,False,False,68,P,True,False,TRAPPIST-1e,False,False,True,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,0.0,Geons,Holiabler,1048,987,True
2310_03,Europa,False,True,False,False,D,False,False,False,True,False,False,False,False,68,P,True,False,TRAPPIST-1e,False,False,True,0.7468354430379747,False,0.0,0.0741287357864019,0.0,0.18230096394144948,0.0004558074006547052,0.17522994414649734,Elebara,Pleele,853,1558,False
2310_04,Europa,False,True,False,True,D,False,False,False,True,False,False,False,False,68,P,True,False,TRAPPIST-1e,False,False,True,0.5569620253164557,False,0.0,0.0,0.0,0.0,0.0,0.0,Enibah,Pleele,897,1558,True
2311_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,372,P,True,False,TRAPPIST-1e,False,False,True,0.4177215189873418,False,0.0,0.0255928621742193,4.256768261535842e-05,0.0029453766511960016,0.0034807110595450213,0.025398060410703867,Elsane,Cabrewsond,886,312,False
2312_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,369,S,False,True,TRAPPIST-1e,False,False,True,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,0.0,Billex,Sykess,390,2006,False
2313_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,469,P,True,False,TRAPPIST-1e,False,False,True,0.3670886075949367,False,0.09527465624345641,0.0,0.03367103694874851,0.009371652981078187,0.0,0.06574596382026843,Lish,Kart,1554,1108,False
2314_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,370,S,False,True,TRAPPIST-1e,False,False,True,0.16455696202531644,False,0.0,0.0,0.0,0.0,0.0,0.0,Troyce,Folemonley,2513,739,False
2315_01,Europa,False,True,False,True,B,False,True,False,False,False,False,False,False,67,P,True,False,55 Cancri e,True,False,False,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,0.0,Murzima,Singmage,1807,1858,True
2316_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,371,S,False,True,PSO J318.5-22,False,True,False,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,0.0,Shan,Blange,2228,187,True
2317_01,Earth,True,False,False,False,G,False,False,False,False,False,False,True,False,372,S,False,True,TRAPPIST-1e,False,False,True,0.49367088607594933,False,0.0,0.015228256129876229,0.0,0.02026062120671189,0.0,0.025231333537110625,Ronia,Gainebergan,2111,804,False
2318_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,470,P,True,False,TRAPPIST-1e,False,False,True,0.22784810126582278,False,0.008934180219166608,0.0012410693321705296,0.02664736931721437,0.0,0.00020718518211577507,0.022119098563370108,Lindy,Bradamss,1550,226,False
2319_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,373,P,True,False,PSO J318.5-22,False,True,False,0.7215189873417721,False,0.0,0.0,0.0,0.0,0.0,0.0,Evendy,Estron,942,668,False
2320_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,450,S,False,True,55 Cancri e,True,False,False,0.3649105122463968,False,0.0,0.025492234931070338,0.0,0.0009371652981078187,0.0009530518377325654,0.022341401061494428,Thel,Francock,2443,761,False
2321_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,373,S,False,True,PSO J318.5-22,False,True,False,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,0.0,Claura,Petermandez,607,1533,True
2325_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,374,S,False,True,PSO J318.5-22,False,True,False,0.27848101265822783,False,0.0,0.0,0.0,0.0,0.0,0.0,Kimmie,Hurchez,1464,1033,False
2327_01,Europa,False,True,False,False,B,False,True,False,False,False,False,False,False,68,P,True,False,TRAPPIST-1e,False,False,True,0.4050632911392405,False,0.0,0.1377251534565458,0.016516260854759067,0.039807211710103534,8.287407284631003e-05,0.14972073248673132,Alyat,Oidederval,166,1432,True
2329_01,Mars,False,False,True,True,F,False,False,False,False,False,True,False,False,472,P,True,False,TRAPPIST-1e,False,False,True,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,0.0,Heersh,Burry,1215,294,True
2332_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,453,S,False,True,TRAPPIST-1e,False,False,True,0.26582278481012656,False,0.03880784532700496,0.0,0.0008513536523071684,0.07091217422349161,0.0,0.060160613554894826,Cellex,Mccarry,532,1255,False
2333_01,Mars,False,False,True,False,E,False,False,False,False,True,False,False,False,137,P,True,False,TRAPPIST-1e,False,False,True,0.20253164556962025,False,0.0,0.0,0.0,0.0,0.0,0.0,Igrish,Fiha,1287,704,False
2336_01,Europa,False,True,False,True,A,True,False,False,False,False,False,False,False,30,S,False,True,55 Cancri e,True,False,False,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,0.0,Alhail,Fulatorly,88,794,True
2336_02,Europa,False,True,False,False,A,True,False,False,False,False,False,False,False,30,S,False,True,TRAPPIST-1e,False,False,True,0.5569620253164557,True,0.09834578069379493,0.03052359708851843,0.0007236506044610931,0.06479828632631203,0.15671487175237228,0.21035373885014033,Wezna,Fulatorly,2622,794,False
2338_01,Earth,True,False,False,True,G,False,False,False,False,False,False,True,False,376,P,True,False,55 Cancri e,True,False,False,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,0.0,Elenay,Moodman,856,1351,True
2338_02,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,474,P,True,False,TRAPPIST-1e,False,False,True,0.3291139240506329,False,0.0009771759614713477,0.0,0.0,0.03824526954659051,0.0,0.024203184483285633,Julion,Moodman,1413,1351,False
2339_01,Mars,False,False,True,False,F,False,False,False,False,False,True,False,False,475,P,True,False,TRAPPIST-1e,False,False,True,0.5822784810126582,False,0.09003978502128847,0.0,0.00242635790907543,0.0,0.0,0.03743018312168283,Book,Shrie,423,1840,False
2340_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,454,S,False,True,PSO J318.5-22,False,True,False,0.3037974683544304,False,0.0,0.0,0.027583858334752256,0.0,0.0,0.018006502348070136,Karlie,Huntt,1437,1031,False
2341_01,Earth,True,False,False,False,F,False,False,False,False,False,True,False,False,455,S,False,True,TRAPPIST-1e,False,False,True,0.18987341772151897,False,0.0,0.02633079529064502,0.0,0.0,0.0,0.02181343262844916,Karlie,Hubbarnett,1437,1022,True
